item,itemLabel,startDate,endDate
Q12722888,Boris Gămurari,1999-05-11,2001-04-19
Q12743386,Victor Gaiciuc,2001-04-19,2004-10-15
Q12742618,Tudor Colesniuc,2004-10-15,2004-12-29
Q3553727,Valeriu Pleșca,2004-12-29,2007-06-11
Q12730819,Ion Coropcean,2007-06-11,2007-07-16
Q18549263,Vitalie Vrabie,2007-07-16,2009-09-25
Q7936853,Vitalie Marinuța,2009-09-25,2014-02-27
,Igor Panfilov,2014-02-27,2014-04-05
Q12743076,Valeriu Troenco,2014-04-05,2015-02-18
Q20430982,Viorel Cibotaru,2015-02-18,2015-07-30
Q4752069,Anatol Șalaru,2015-07-30,2016-12-27
,Georgy Galbura,2016-12-27,2017-10-24
Q47494844,Eugen Sturza,2017-10-24,2019-06-08
Q64746574,Pavel Voicu,2019-06-08,2019-11-14
Q12743386,Victor Gaiciuc,2019-11-14,2020-03-16
Q87961244,Alexandru Pînzari,2020-03-16,2020-11-09
Q12743386,Victor Gaiciuc,2020-11-09,2021-08-06
Q108213037,Anatolie Nosatîi,2021-08-06,
